id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos,Is_English
tt7783966,The Challenger Disaster,The Challenger Disaster,2019,98,Drama,5.9,1055,actor,Frank,Gerald Brodin,N,N,"actor,assistant_director,camera_department","tt0069658,tt0144280,tt0935095,tt0058796",True
tt7784236,Das Leben meiner Tochter,Das Leben meiner Tochter,2019,95,Drama,6.5,61,actor,Micha Faber,Christoph Bach,1975,N,actor,"tt0391067,tt1208663,tt1321865,tt4165920",False
tt7785302,Spotlight,Spotlight,2015,99,Drama,7.8,18,actor,OC,O.C. Ukeje,N,N,"actor,producer","tt8595894,tt18184332,tt6950250,tt1300328",True
tt7785866,The German Lesson,Deutschstunde,2019,125,Drama,6.8,1277,actor,Siggi Jepsen,Levi Eisenblätter,2006,N,actor,"tt10145122,tt5193460,tt1464763,tt12509550",False
tt7785882,Kerintha,Kerintha,2015,141,"Drama,Romance",6.5,115,actress,N,Anitha Chowdary,N,N,actress,"tt6185674,tt1582637,tt3067260,tt5946852",False
tt7787002,Void,Void,2018,84,Drama,1.8,8,actor,Mother,Venera Shakirova,N,N,actor,N,False
tt7787762,Secret Love Story,Secret Love Story,2017,N,Drama,8.0,5,actress,Priya,Sanchari Bari,N,N,actress,N,True
tt7787908,Stray Dogz 9,Yamikin Dogs 9,2018,80,Drama,5.2,7,actor,Tsukasa Sudo,Tsunenori Aoki,N,N,actor,"tt3079058,tt4202514,tt3753372,tt3340098",False
tt7790498,Taste of Life,Der Geschmack von Leben,2017,88,Drama,3.9,234,actor,Rollstuhl-FahrerWheelchair user,Andreas Pegler,1956,N,actor,"tt0806910,tt10244612,tt3296742,tt4766630",False
tt7791048,Innan vintern kommer,Innan vintern kommer,2018,75,Drama,4.3,138,actress,Mother,Eva Röse,1973,N,"actress,producer,writer","tt2180271,tt8060454,tt9318602,tt1129398",False
tt7791496,Yours Truly,Yours Truly,2018,84,Drama,5.8,118,actor,Rina,Manali Chakravarty Aaina,N,N,actor,"tt7791496,tt14643528",True
tt7792194,Red Oliender's Roktokorobi,Red Oliender's Roktokorobi,2017,114,Drama,7.3,69,actor,N,Debdut Ghosh,N,N,"actor,director","tt5735210,tt14230178,tt4538164,tt3080148",False
tt7793020,Tajni zivot vila,Tajni zivot vila,2016,48,Drama,8.6,30,actress,Dea,Luca Anic,N,N,actress,tt3009552,False
tt7794028,Imai,Imai,2017,97,Drama,5.3,11,actor,N,Sarish,N,N,"actor,editor","tt15452180,tt7794028",False
tt7794052,Western Ghats,Merku Thodarchi Malai,2018,122,Drama,8.6,1853,actor,Estate owner,Aaru Bala,N,N,actor,"tt8011346,tt10687070,tt7794052,tt11581264",False
tt7797542,Olivia,Olivia,2021,96,Romance,8.3,21,actor,Vanni,Lorenzo De Angelis,1984,N,"actor,miscellaneous,composer","tt7797542,tt0483323,tt0349683,tt0491611",False
tt7798646,The Photograph,The Photograph,2020,106,"Drama,Romance",6.1,5692,actor,Young Isaac Jefferson,Y'lan Noel,N,N,actor,"tt6133466,tt5024912",True
tt7799386,Conviction,Une intime conviction,2018,110,Drama,6.8,1488,actor,Maître Eric Dupond-Moretti,Olivier Gourmet,1963,N,actor,"tt1827512,tt0291172,tt0411272,tt1781843",False
tt7799456,Sangili,Sangili,2019,108,Drama,7.4,14,actor,N,Saranga Disasekara,N,N,"actor,music_department","tt9830862,tt7687332,tt7910088,tt7858740",True
tt7801794,Mallela Theeramlo Sirimalle Puvvu,Mallela Theeramlo Sirimalle Puvvu,2013,N,"Drama,Romance",8.7,19,actor,Kranthi,Kranthi,N,N,actor,"tt7335186,tt3683430,tt4184006,tt7801794",False
tt7802246,The Last Tree,The Last Tree,2019,98,Drama,6.5,1154,actress,Yinka,Gbemisola Ikumelo,1986,N,"actress,writer,director","tt10687722,tt7440784,tt6305046,tt7802246",True
tt7804004,My Girlfriend Is an Inflatable Doll,Chongqi Nvyou Jinhualun,2016,78,Drama,8.0,6,actor,N,Xiang Wei,N,N,actor,tt7804004,False
tt7805896,What You Don't Know About Me,Quello che non sai di me: WT,2019,114,Drama,5.3,35,actor,avvocato Russo,Cristian Izzo,N,N,actor,"tt6071002,tt7869618,tt7805896",False
tt7807036,Oray,Oray,2019,100,Drama,6.1,219,actor,Oray,Zejhun Demirov,1992,N,actor,"tt7807036,tt7475940,tt7028444,tt1481601",False
tt7807064,Kizim ve Ben,Kizim ve Ben,2018,113,Drama,5.3,346,actor,Yamaç,Enis Aybar,1979,N,actor,"tt2076276,tt2544148,tt0499168,tt0845088",False
tt7807364,Even: kimi ni okuru uta,Even: kimi ni okuru uta,2018,87,Drama,5.5,7,actor,Kakio,Seminosuke Murasugi,1965,N,actor,"tt1825371,tt1891974,tt0473064,tt6063024",False
tt7807388,Cash Nexus,Cash Nexus,2019,135,Drama,6.4,44,actor,Jimmy,Alexandre Castonguay,N,N,actor,"tt4116116,tt5352908,tt7807388,tt0482245",True
tt7808072,The Eunuch and the Flute Player,The Eunuch and the Flute Player,2017,115,Drama,8.6,873,actor,Madhu,Ritwick Chakraborty,1977,N,actor,"tt10217550,tt10294858,tt5304172,tt3028362",True
tt7809198,May I Be at Peace,May I Be at Peace,2018,95,Drama,5.4,50,actress,Marie,Stella Groat,N,N,actress,N,True
tt7811942,Robocall,Robocall,2019,127,Drama,5.6,41,actor,Ginger's Husband,Jerry E. Blair,N,N,actor,N,True
tt7814576,Ripples of Water,Ripples of Water,2020,103,Drama,6.2,63,actor,Edward Cabey,Doug Bollinger,N,N,"actor,director,producer","tt4313982,tt5594776,tt12263332,tt5486552",True
tt7814598,Irina,Irina,2018,96,Drama,6.6,241,actor,Sasho,Hristo Ushev,N,N,actor,"tt6660926,tt10443276,tt7814598",False
tt7814604,Panche Baja,Panche Baja,2018,N,Drama,7.6,8,actress,Sahile's Wife,Srijana Subba,N,N,actress,"tt2179133,tt3552320,tt7814604,tt7889930",False
tt7815068,The Mystery of Godliness,The Mystery of Godliness,2017,N,Drama,9.0,49,actor,Lu Xueming,Guanghui Li,N,N,actor,"tt7815068,tt7638100,tt7638224",True
tt7815620,The Ambiguous Focus,The Ambiguous Focus,2017,115,"Drama,Romance",7.6,96,actor,Zhang Nan,John Wu,N,N,actor,"tt8430326,tt7815620",True
tt7816974,Love & Drugs,Love & Drugs,2018,98,Drama,7.5,33,actor,Bishop,Carl Brown Jr.,N,N,actor,"tt15505004,tt7816974,tt11069562",True
tt7817124,It's a Date,It's a Date,2018,68,Romance,6.3,64,actor,Everett Reese,Michael Colyar,N,N,"actor,writer,producer","tt0780521,tt0477051,tt0110064,tt0107144",True
tt7817448,Total Dadagiri,Total Dadagiri,2018,130,Romance,5.1,195,actress,Jonaki,Mimi Chakraborty,1989,N,actress,"tt12655954,tt4243834,tt2597126,tt13051364",False
tt7817520,Unoponchash Batash,Unoponchash Batash,2020,147,Romance,6.7,147,actor,N,Shajid Ahmed,N,N,"actor,writer,visual_effects","tt11286146,tt12833848,tt14268942,tt2943024",False
tt7817568,The Sacrifice,Jodi Akdin,2019,135,Romance,5.9,440,actor,Ranjit,Hani Yadav,2004,N,"actor,director,writer","tt8108202,tt4435072,tt10324144,tt7466810",False
tt7819514,Lalpurja,Lalpurja,2018,138,"Drama,Romance",5.3,20,actor,Nursing,Bipin Karki,1982,N,"actor,writer","tt4123886,tt6249904,tt5691226,tt8561248",False
tt7819598,Rajja Rani,Rajja Rani,2018,138,Romance,7.6,27,actor,Rajja's Friend,Kameshwor Chaurasiya,N,N,"actor,writer","tt7528086,tt4123886,tt6453622,tt4624138",False
tt7820502,Where Has the Time Gone?,Where Has the Time Gone?,2017,112,Drama,5.6,95,actor,N,Rodrigo Bolzan,N,N,"actor,stunts","tt0263124,tt0346681,tt3906650,tt8660600",True
tt7820526,Rangula Ratnam,Rangula Raatnam,2018,137,Romance,6.2,100,actor,N,Priyadarshi Pulikonda,1989,N,"actor,writer,director","tt5824826,tt3674126,tt20850406,tt8960382",False
tt7821086,The Hungry Lion,Ueta raion,2017,78,Drama,6.3,81,actor,N,Toshimitsu Kokido,N,N,actor,"tt8521134,tt6178388,tt7821086",False
tt7821192,Good Day's Work,Dobar dan za posao,2018,76,Drama,6.6,111,actor,Edin,Adijan Kulovac,N,N,,tt7821192,False
tt7821538,They Came Like Swallows,They Came Like Swallows,2020,76,Drama,3.9,26,actress,Marianne,Natalie Spencer,N,N,"actress,director,writer","tt7821538,tt7677228,tt12777662,tt12498754",True
tt7822454,Adhugo,Adhugo,2018,110,Drama,6.1,70,actor,N,Rakesh Rachakonda,N,N,actor,"tt7249874,tt9664732,tt6613470,tt5457840",False
tt7822496,Idi Naa Love Story,Idi Naa Love Story,2018,132,"Drama,Romance",5.0,24,actor,N,Tarun,N,N,"actor,miscellaneous,visual_effects","tt0306434,tt0099043,tt0252196,tt0796808",False
tt7823906,Politics,Polityka,2019,134,Drama,3.7,1189,actress,Deputy Piotrowicz,Iwona Bielska,1952,N,"actress,soundtrack","tt0093593,tt8618118,tt2190324,tt0420318",False
tt7825062,Pelleas,Pelleas,2019,N,Drama,5.6,19,actress,Melisande,Alice Eve,1982,N,"actress,producer,director","tt1408101,tt0815236,tt1409024,tt0443465",False
tt7825090,Goliath96,Goliath96,2018,109,Drama,6.1,155,actress,Kristin Dibelius,Katja Riemann,1963,N,"actress,soundtrack","tt2987732,tt0114523,tt0118682,tt0298131",False
tt7826850,3904 Feet,3904 Feet,2017,112,Drama,7.6,5,actress,Natasha,Yi-lan Chao,1987,N,actress,"tt1161444,tt15438100,tt7826850,tt14332502",False
tt7827728,The Salzburg Story,The Salzburg Story,2018,N,"Drama,Romance",5.0,41,actress,Beth,Therese Olivia Robinson,N,N,"actress,script_department","tt6175336,tt2393320,tt3622252,tt7827728",True
tt7829978,Back Held Hands,I tehni katastrefei,2017,104,Drama,6.9,27,actor,N,Kostas Arzoglou,1947,N,"actor,director","tt0809715,tt0477243,tt9858472,tt9535502",False
tt7830014,What Breaks the Ice,What Breaks the Ice,2020,99,Drama,5.6,1001,actress,Sammy,Sofia Hublitz,2000,N,actress,"tt11388416,tt1492966,tt7830014,tt5071412",True
tt7831374,I Am Not for Sale: The Fight to End Human Trafficking,I Am Not for Sale: The Fight to End Human Trafficking,2019,80,Drama,6.1,24,actor,The Doctor,Tom Sizemore,1961,N,"actor,producer,writer","tt0265086,tt0120004,tt0120815,tt0114558",True
tt7831444,Boys on Film 16: Possession,Boys on Film 16: Possession,2017,123,Drama,6.5,37,actor,Amir Abbas (segment Chance),Abs,N,N,actor,"tt4070722,tt7831444",True
tt7831486,Boys on Film 17: Love Is the Drug,Boys on Film 17: Love Is the Drug,2017,140,Drama,6.3,59,actor,Pedro (segment Pedro),Filipe Abreu,N,N,actor,"tt5840276,tt7831486,tt12429066,tt6864302",True
tt7831692,Wasted,Wasted,2018,87,Drama,6.0,8,actor,Dad,Paul Mackenzie,N,N,actor,N,True
tt7833914,Our Dream Christmas,Our Dream Christmas,2017,98,Drama,5.7,42,actor,Marshall Carter,Peter Parros,1960,N,"actor,writer,producer","tt0089886,tt0048845,tt0092854,tt0083437",True
tt7835010,Synapses,Synapses,2019,116,Drama,6.7,114,actor,N,Hong-Chi Lee,1990,N,actor,"tt4397342,tt7339584,tt8185182,tt4471428",True
tt7836584,Bato Muniko Phool 2,Bato Muniko Phool 2,2016,132,"Drama,Romance",5.2,6,actor,N,Babu Bogati,N,N,"music_department,actor","tt4852030,tt7836584,tt2007994",False
tt7837284,Gece qonagi 2,Gece qonagi 2,2017,90,Drama,2.7,35,actor,N,Cavansir Hadiyev,N,N,actor,"tt7837284,tt7718586,tt1626820",False
tt7837578,Bride of a Hustla,Bride of a Hustla,2017,66,Drama,8.4,14,actress,India,Albriana Seymour,N,N,actress,N,True
tt7838150,The Bangle Seller,Balekempa,2018,108,Drama,7.4,24,actor,N,Saumyananda Sahi,N,N,"cinematographer,producer,director","tt3447392,tt14927320,tt9061618,tt9343754",False
tt7838158,Naa Nuvve,Naa Nuvve,2018,125,Romance,4.4,182,actor,Varun,Nandamuri Kalyan Ram,1978,N,"actor,producer","tt6861726,tt6130166,tt1281841,tt3067260",False
tt7838278,Their Remaining Journey,Hui Cai Hong,2018,101,Drama,8.0,27,actress,N,Joavien Ng,N,N,actress,N,False
tt7838654,Finding Grace,Finding Grace,2019,106,Drama,5.6,266,actor,Bishop Reed,David Keith,1954,N,"actor,music_department,director","tt0287978,tt0159273,tt0084434,tt0113419",True
tt7839456,The Prayer,La prière,2018,107,Drama,6.7,1180,actor,Thomas,Anthony Bajon,1994,N,"actor,director,writer","tt10223546,tt22034382,tt7839456,tt7245282",False
tt7841664,Holly Day,Holly Day,2018,77,Drama,6.1,71,actor,Benny,Richard Portnow,1947,N,"actor,producer,miscellaneous","tt3203606,tt0098904,tt0975645,tt0141842",True
tt7842086,Vennello Hai Hai,Vennello Hai Hai,2016,108,Romance,4.9,9,actress,Sathya,Nikitha Narayan,N,N,actress,"tt14311900,tt6721424,tt5988462,tt7842086",False
tt7842662,Alicia,Alicia,2019,72,Drama,7.3,10,actress,N,Silvia Geijo,1954,N,actress,"tt0220369,tt0283552,tt0227277,tt0271701",False
tt7842682,Magic Lantern,Magic Lantern,2018,93,Drama,6.2,80,actor,Ed,Robert Beltran,1953,N,"actor,soundtrack","tt0087799,tt0112178,tt0101516,tt0113987",True
tt7842888,Never-Ending Road,Never-Ending Road,2017,111,Drama,8.6,112,actress,Fan Tzu-Hsi,Aviis Zhong,1986,N,actress,"tt7997016,tt10639214,tt7842888,tt12619256",True
tt7843742,Donde el bosque se espesa,Donde el bosque se espesa,2017,91,Drama,6.8,10,actor,Locución fotografía,Pablo Béjar,N,N,actor,"tt7843742,tt9204142,tt6378536,tt8476166",False
tt7843898,Changing Partners,Changing Partners,2017,92,Drama,7.5,55,actress,Alex,Agot Isidro,1966,N,"actress,soundtrack,script_department","tt0318434,tt3209894,tt7843898,tt2244580",True
tt7843946,Dilan 1990,Dilan 1990,2018,110,"Drama,Romance",7.0,3402,actor,Dilan,Iqbaal Dhiafakhri Ramadhan,N,N,actor,"tt11271990,tt12224378,tt3032182,tt7843946",False
tt7846140,Underset,Underset,2018,N,Drama,6.0,6,actor,Zhangqianyue,Yangkunrui,N,N,actor,N,True
tt7846794,"Hello, Are You There?","Hello, Are You There?",2019,70,Drama,7.5,15,actress,Jeannie,Samantha M. Shaw,N,N,"actress,production_designer,script_department","tt7846794,tt4824308,tt11770098,tt8590180",True
tt7847352,French Kisses,French Kisses,2018,116,Drama,6.1,87,actor,Léo (segment Herculanum),Arthur Cahn,N,N,"writer,director,actor","tt15684792,tt5511458,tt17597496,tt2172132",True
tt7848946,Wiladah,Wiladah,2017,82,Drama,6.8,12,actor,Grandfather,Khalid Albannai,N,N,actor,N,False
tt7851142,Id-Destin,Id-Destin,2018,N,"Drama,Romance",8.1,18,actor,Axel ( Il-Fusinu),Sonic Aquilina,N,N,actor,N,False
tt7852048,Opa,Opa,2018,105,Drama,7.0,5,actor,Opa,Eugène Delabie,N,N,actor,N,False
tt7852884,Parázs a szívnek,Parázs a szívnek,2017,94,"Drama,Romance",4.8,76,actor,N,Zoltán Dózsa,1968,N,"actor,art_department","tt0486219,tt7852884,tt0367082,tt0270125",False
tt7853282,Oru Kuppai Kathai,Oru Kuppai Kathai,2018,135,Drama,6.3,296,actor,Poogudi's Father,George Maryan,N,N,actor,"tt9260636,tt13131186,tt9900782,tt7822438",False
tt7853988,Nebo padshikh,Nebo padshikh,2014,122,Drama,4.9,16,actor,Vitaliy Vilyegorskiy,Dmitry Kalistratov,N,N,actor,"tt12038752,tt7853988,tt10908864,tt2856930",False
tt7854174,Njan Marykutty,Njan Marykutty,2018,126,Drama,7.1,592,actor,Manoj Vaidyan,Suraj Venjaramoodu,1976,N,"actor,music_department,soundtrack","tt9526826,tt9264336,tt3529050,tt7470414",False
tt7854302,Tokyo Trial,Tokyo Trial,2017,105,Drama,7.5,273,actor,Myron C. Cramer,Tim Ahern,1949,N,"actor,sound_department","tt7854302,tt1158939,tt1958961,tt4122068",False
tt7856424,My Own Good,Il bene mio,2018,94,Drama,6.4,201,actor,Gesualdo,Dino Abbrescia,1966,N,"actor,assistant_director","tt0417944,tt1521348,tt0326977,tt1056471",False
tt7858400,The Good Journey,The Good Journey,2018,90,Drama,6.8,100,actor,Allen Barnett,Nathan Todaro,1979,N,"actor,producer,director","tt0118254,tt1719546,tt0283111,tt1230372",True
tt7860124,Guru Geethaya,Guru Geethaya,2016,N,Drama,10.0,7,actor,The school teacher Dyuyshen,Roshan Ravindra,N,N,"actor,director","tt12187604,tt11034118,tt3076124,tt7860124",False
tt7860150,Fateko Jutta,Fateko Jutta,2017,N,"Drama,Romance",6.9,18,actress,N,Priyanka Karki,1987,N,"actress,miscellaneous,director","tt6160932,tt10304250,tt8677256,tt17154134",False
tt7860284,Punjab Singh,Punjab Singh,2018,150,Drama,6.6,25,actor,Laali Sarkaria,Kuljinder Singh Sidhu,N,N,"actor,writer,producer","tt4114758,tt8409498,tt1510275,tt2232428",False
tt7861076,Where We Begin,Where We Begin,2020,85,"Drama,Romance",8.2,11,actress,Jenny,Janice Sonia Lee,N,N,actress,"tt7894510,tt15056154,tt6437276,tt15255876",True
tt7861446,"To Us, from Us","To Us, from Us",2018,102,Drama,6.8,33,actor,Chen Song,Yanxi Ke,N,N,actor,"tt7861446,tt8992222",True
tt7861586,Sen Sen,Sen Sen,2017,112,Drama,6.8,53,actor,Realtor,Ying-Hsuan Kao,1978,N,"actor,miscellaneous","tt0808357,tt18968540,tt6072398,tt13029542",False
tt7861970,Mama's Girl,Mama's Girl,2018,110,Drama,7.7,52,actress,Mina Eduque,Sylvia Sanchez,N,N,actress,"tt13724106,tt3819170,tt0441516,tt10151630",True
tt7862842,Ordinary Time,Tempo Comum,2018,64,Drama,6.2,49,actress,N,Clara Castanheira,N,N,actress,N,False
tt7862998,Djon Africa,Djon Africa,2018,98,Drama,6.4,234,actress,N,Isabel Cardoso,N,N,actress,"tt1870317,tt14913250,tt2153963,tt7862998",False
tt7864992,Wade in the Water,Wade in the Water,2019,88,Drama,6.4,486,actor,Our Man,Tom E. Nicholson,N,N,actor,"tt7375404,tt5555260,tt7864992,tt4162992",True
tt7865162,Romy's Salon,Kapsalon Romy,2019,90,Drama,7.1,557,actress,oma Stine Rasmussen,Beppie Melissen,1951,N,actress,"tt0477217,tt7865162,tt1700423,tt1591190",False
tt7865428,Bandits in Search of Mom,Banditi u potrazi za mamom,2018,70,Drama,6.6,55,actor,Emran,Emran Garip,N,N,actor,N,False
tt7866702,The Story of the Stone,Hong lou meng,2018,106,Drama,4.1,173,actor,N,Lear Chen,N,N,actor,tt7866702,False
tt7866918,Poisonous Roses,Poisonous Roses,2018,70,Drama,5.6,191,actor,The Magician,Mahmoud Hemida,1953,N,"actor,producer","tt0208176,tt7464158,tt0115477,tt0419473",False
tt7867200,Mitlu,Mitlu,2017,N,Drama,7.4,5,actor,N,Gokul,N,N,actor,tt2420836,False
tt7868256,Saili,Saili,2019,140,"Drama,Romance",8.4,77,actor,Furtiman,Maotse Gurung,N,N,"actor,writer,director","tt16677274,tt3696800,tt9861192,tt6782422",False
tt7870102,Critical Thinking,Critical Thinking,2020,117,Drama,6.4,1871,actress,Principal Kestel,Rachel Bay Jones,N,N,actress,"tt0203259,tt1442437,tt10344410,tt7545524",True
tt7870694,Goodbye Kathmandu,Goodbye Kathmandu,2017,129,Drama,7.6,5,actor,N,Sauram Raj Tuladhar,N,N,"actor,director,assistant_director",tt17940928,False
tt7871054,Marudhar Express,Marudhar Express,2019,106,"Drama,Romance",6.1,3734,actor,Marudhar Pandey,Kunaal Roy Kapur,1979,N,"actor,director","tt8960382,tt1934231,tt1218038,tt2178470",False
tt7875464,The Heiresses,Las herederas,2018,98,Drama,6.7,3130,actress,Chiquita,Margarita Irun,N,N,actress,"tt1733425,tt7875464",False
tt7875604,Tomorrow Is Another Day,Huang jin hua,2017,91,Drama,6.4,191,actor,Wong Hiu Kwong,Man-Lung Ling,N,N,actor,"tt9597838,tt12043620,tt7875604,tt11076480",False
tt7876272,Paradise City,Paradise City,2019,97,Drama,8.3,107,actor,Jimmy Colon,Kareem Savinon,N,N,"actor,soundtrack,miscellaneous",tt1706625,True
tt7877134,La légende,La légende,2018,83,Drama,4.5,20,actor,Président Rousseleau,Jean-Christophe Bouvet,1947,N,"actor,writer,assistant_director","tt0422720,tt0804540,tt0183869,tt0295721",False
tt7877232,Ami Neta Hobo,Ami Neta Hobo,2018,142,"Drama,Romance",5.2,115,actress,N,Misty Jannat,N,N,actress,tt7877232,False
tt7879028,Von komischen Vögeln,Von komischen Vögeln,2017,85,Drama,8.0,7,actress,Melanie Richardsen,Franziska Reincke,N,N,actress,N,False
tt7881550,Har Kisse Ke Hisse: Kaamyaab,Kaamyaab,2018,109,Drama,7.8,4293,actress,Bhavna,Sarika Singh,N,N,actress,"tt7881550,tt10196464,tt6077448,tt4129428",False
tt7884406,Imperfect Age,L'età imperfetta,2017,96,Drama,5.6,55,actress,Sara,Paola Calliari,N,N,"actress,producer","tt1680044,tt5753552,tt15560502,tt2938796",False
tt7886740,Asehi Ekada Vhave,Asehi Ekada Vhave,2018,119,Drama,7.2,36,actress,Kiran Paranjape,Tejashree Pradhan,1988,N,actress,"tt5899800,tt6267944,tt2343847,tt11023422",False
tt7889586,Brown's Canyon,Brown's Canyon,2017,95,Drama,7.9,21,actress,N,Jenn Ruzumna,N,N,"actress,writer,producer","tt3818558,tt4122870,tt7889586,tt1828255",True
tt7889930,Mr. Virgin,Mr. Virgin,2018,N,Romance,4.6,12,actress,N,Chhulthim Dolma Gurung,N,N,actress,"tt7889260,tt7889930,tt5659988,tt8682178",True
tt7890550,Astronaut,Astronaut,2019,97,Drama,5.9,1268,actress,Molly Williams,Krista Bridges,1968,N,actress,"tt3556944,tt0272207",False
tt7892394,The Letter Box,The Letter Box,2017,105,Drama,6.6,16,actor,N,Öner Ates,N,N,"actor,writer","tt9533342,tt4190460,tt8537976,tt2543258",True
tt7893416,Golden Youth,Une jeunesse dorée,2019,118,Drama,4.8,357,actress,RoseMichel's fiancée,Galatéa Bellugi,N,N,actress,"tt0413509,tt4042814,tt5981944,tt6559390",False
tt7893546,Battle of Hip Hopera,Battle of Hip Hopera,2016,91,Drama,3.2,6,actor,Xiang,Casper Chu,N,N,actor,N,True
tt7895844,Come Find Me,Come Find Me,2021,107,Drama,8.4,11,actress,Gloria,Sol Miranda,N,N,"actress,producer,writer","tt3339966,tt10324166,tt5827228,tt7895844",True
tt7897086,Autumn Song,Autumn Song,2016,N,Drama,6.9,24,actor,N,Arastoo Khoshrazm,N,N,actor,"tt4320638,tt11776148,tt7897086",True
tt7897088,Sic Transit Gloria,Sic Transit Gloria,2018,101,Drama,8.2,36,actor,Randy,Dylan Busch,N,N,actor,N,False
tt7897102,O.G.,O.G.,2018,113,Drama,6.2,2627,actor,Louis,Jeffrey Wright,1965,N,"actor,producer,soundtrack","tt0412019,tt1877830,tt8847712,tt0162650",False
tt7897124,Roshanak,Roshanak,2015,90,"Drama,Romance",6.7,18,actor,N,Kianoosh Gerami,N,N,actor,"tt11591516,tt2816152,tt0344352,tt0344596",False
tt7897276,Aadarei Mang,Aadarei Mang,2018,112,"Drama,Romance",7.6,10,actor,N,Neil Alles,N,N,actor,"tt7799456,tt7897276,tt7915692,tt0964500",False
tt7897560,Pilvede all. Neljas õde,Pilvede all. Neljas õde,2018,115,Drama,4.4,56,actress,Õde,Jekaterina Kordas,N,N,actress,"tt21874630,tt2715446,tt7897560,tt9471988",False
tt7897710,Planeta 5000,Planeta 5000,2019,85,Drama,7.0,36,actress,Solange,Irene Alquézar,N,N,actress,"tt7105008,tt7524300,tt11747890,tt7897710",False
tt7899260,Tranquillo,Tranquillo,2018,71,Drama,6.1,34,actress,Louise,Sandra Zellweger,N,N,actress,"tt13833320,tt5536690,tt10449052,tt7899260",False
tt7900130,I Will Cross Tomorrow,I Will Cross Tomorrow,2019,90,Drama,5.6,51,actor,Yussof,Hanna M. Issa,N,N,actor,"tt10718048,tt7900130",True
tt7900486,Heyrani,Heyrani,2014,N,Drama,6.1,11,actress,N,Niousha Zeighami,N,N,actress,"tt1431240,tt6211580,tt1388418,tt2760020",False
tt7900820,Pathways: Sean's Lament,Pathways: Sean's Lament,2017,58,Drama,6.2,11,actor,Management,David Freeman,N,N,actor,N,True
tt7901268,Fortuna,Fortuna,2018,106,"Drama,Romance",6.3,294,actor,Brother Luc,Yoann Blanc,N,N,"actor,production_manager,writer","tt1957884,tt6109080,tt3721390,tt1643222",False
tt7901572,Jashne Deltangi,Jashne Deltangi,2018,97,"Drama,Romance",5.0,166,actor,Jahan,Mohsen Kiayee,N,N,"actor,writer","tt5463152,tt11989426,tt4418168,tt8166164",False
tt7901786,The Truck,Kamion,2018,N,Drama,6.7,28,actress,N,Niki Karimi,1971,N,"actress,director,writer","tt0111072,tt2085927,tt0114092,tt0470612",False
tt7901824,The Old Road,Jadeh Ghadim,2018,99,Drama,4.6,218,actor,Bahram,Atila Pesiani,N,N,"actor,writer,assistant_director","tt8522820,tt0096242,tt14312366,tt6215588",False
tt7901864,Amir,Amir,2018,96,Drama,4.4,137,actor,Ali,Mostafa Ghadiri,N,N,actor,"tt15277734,tt13561432,tt7901864,tt14796508",False
tt7902124,The Ground Beneath My Feet,Der Boden unter den Füßen,2019,108,Drama,6.5,1189,actress,Elise,Mavie Hörbiger,1979,N,"actress,soundtrack","tt0253839,tt0293972,tt0806910,tt0279885",False
tt7904074,Hendi & Hormoz,Hendi & Hormoz,2018,90,"Drama,Romance",6.8,69,actor,Agha Mohammad,Mohammad Banouj,N,N,actor,N,False
tt7905148,Trade,Trade the Film,2019,113,Drama,5.7,81,actress,Kaydence,Kaydence Briers,N,N,actress,N,True
tt7905168,About Us,About Us,2020,85,Romance,5.9,346,actor,Ryan Newman,Ross McCall,1976,N,"actor,producer,writer","tt0185906,tt1358522,tt1178636,tt1598754",True
tt7905318,Summer Knight,Summer Knight,2019,99,Drama,6.6,30,actor,Young Man,Lingchen Ji,N,N,actor,"tt9203190,tt14889716,tt11332166,tt7905318",True
tt7905602,Kala Varam Aaye,Kala Varam Aaye,2017,88,"Drama,Romance",7.1,12,actress,N,Priyanka Jawalkar,1992,N,actress,"tt7905602,tt8047208,tt13310936,tt13110816",False
tt7905892,Dr. Chakravarty,Dr. Chakravarty,2017,N,Drama,4.8,13,actress,Cameo,Pooja Saxena,N,N,actress,"tt7905892,tt12607636,tt1727496,tt5978194",False
tt7906978,8 Slices,8 Slices,2019,83,Drama,5.9,96,actor,John Galt,Jesse C. Boyd,N,N,"actor,writer,director","tt5707408,tt2543328,tt6857376,tt5290382",True
tt7907676,Alexandra,Aleksandra,2019,73,"Drama,Romance",5.0,33,actress,Milica,Djurdja Tasic,N,N,actress,"tt8076406,tt7907676",False
tt7909444,Ága,Ága,2018,96,Drama,7.2,1447,actress,Sedna,Feodosia Ivanova,N,N,,N,False
tt7911348,A Case of Blue,A Case of Blue,2020,80,Drama,6.1,63,actress,Ellie,Tracy Shayne,N,N,actress,"tt0098844,tt4474344,tt7911348,tt1796960",True
tt7913172,Grass,Pul-ip-deul,2018,66,Drama,6.8,1280,actor,Young man in café,Joobong Kee,N,N,actor,"tt1922561,tt7913172",False
tt7914282,Sashinka,Sashinka,2017,78,Drama,6.5,79,actress,Sasha,Carla Turcotte,N,N,actress,"tt17042566,tt1576437,tt7914282,tt9573292",False
tt7914876,Kavvintha,Kavvintha,2015,125,Drama,7.2,6,actor,N,Shakalaka Shankar,N,N,actor,"tt5340534,tt16710662,tt7277680,tt7335186",False
