id,tituloPincipal,tituloOriginal,anoLancamento,tempoMinutos,genero,notaMedia,numeroVotos,generoArtista,personagem,nomeArtista,anoNascimento,anoFalecimento,profissao,titulosMaisConhecidos
tt4479178,A New Love Ishtory,A New Love Ishtory,2013,140,Romance,6.2,92,actress,N,Smita Jaykar,N,N,actress,"tt0238936,tt0200087,tt0119861,tt0150992"
tt4479178,A New Love Ishtory,A New Love Ishtory,2013,140,Romance,6.2,92,actor,N,Vijay Patkar,1963,N,"actor,director,producer","tt18814280,tt5313096,tt12392720,tt0946987"
tt4479178,A New Love Ishtory,A New Love Ishtory,2013,140,Romance,6.2,92,actress,Journamist,Gurpreet Kaur Chadha,N,N,"actress,producer","tt1633250,tt8785144,tt7920444,tt1630590"
tt4479178,A New Love Ishtory,A New Love Ishtory,2013,140,Romance,6.2,92,actress,N,Ananya Chadha,N,N,actress,"tt2801992,tt1132589,tt1214948,tt2203308"
tt4479178,A New Love Ishtory,A New Love Ishtory,2013,140,Romance,6.2,92,actor,N,Rajkummar Rao,1984,N,actor,"tt6484982,tt2181831,tt7212754,tt3322420"
tt4479178,A New Love Ishtory,A New Love Ishtory,2013,140,Romance,6.2,92,actor,N,Raqesh Bapat,1978,N,actor,"tt0290326,tt0335044,tt14090476,tt7762818"
tt4512266,Ladies & Gentlemen,Ladies & Gentlemen,2015,120,Romance,7.2,26,actor,Anand,Kamal Kamaraju,N,N,"actor,art_department,writer","tt0843328,tt8269248,tt7294534,tt0473604"
tt4512266,Ladies & Gentlemen,Ladies & Gentlemen,2015,120,Romance,7.2,26,actor,Compounder,Bhasha,N,N,actor,"tt4512266,tt2358074,tt2856674,tt8361196"
tt4512266,Ladies & Gentlemen,Ladies & Gentlemen,2015,120,Romance,7.2,26,actress,Deepa,Swathi Deekshith,N,N,actress,"tt21653464,tt17001366,tt6703782,tt6536640"
tt4512266,Ladies & Gentlemen,Ladies & Gentlemen,2015,120,Romance,7.2,26,actress,Anjali,Jasmin Bhasin,1990,N,actress,"tt4512266,tt5459644,tt7731532,tt9603482"
tt4536284,Los besos,Los besos,2014,93,Romance,4.6,17,actor,N,Matías Pellegrini Sanchez,N,N,actor,"tt4203196,tt10730132,tt4536284,tt9414690"
tt4536284,Los besos,Los besos,2014,93,Romance,4.6,17,actor,N,Juan Manuel Pairone,N,N,actor,tt4536284
tt4536284,Los besos,Los besos,2014,93,Romance,4.6,17,actor,N,Agustín Balbi Gotusso,N,N,actor,"tt10337550,tt4536284"
tt4536284,Los besos,Los besos,2014,93,Romance,4.6,17,actor,N,Santiago Alvarez,N,N,actor,"tt4536284,tt3344492"
tt4536284,Los besos,Los besos,2014,93,Romance,4.6,17,actress,N,Lucila Escalante,N,N,actress,tt4536284
tt4536284,Los besos,Los besos,2014,93,Romance,4.6,17,actor,N,Leandro Colja,N,N,actor,"tt4562490,tt4536284"
tt4536284,Los besos,Los besos,2014,93,Romance,4.6,17,actress,N,Jazmin Carballo,N,N,"actress,director,writer","tt4536284,tt13883686,tt21265744,tt8701138"
tt4536284,Los besos,Los besos,2014,93,Romance,4.6,17,actress,N,Valentina Braceras Funes,N,N,actress,tt4536284
tt4536284,Los besos,Los besos,2014,93,Romance,4.6,17,actor,N,Javier Rabinovich,N,N,actor,tt4536284
tt4539442,Next Station I Love You,Xia yi zhan zai ai ni,2014,90,Romance,4.8,10,actor,Interviewer,Johan Karlberg,1984,N,"actor,writer,producer","tt6403480,tt12636830,tt2071628,tt12636854"
tt4539442,Next Station I Love You,Xia yi zhan zai ai ni,2014,90,Romance,4.8,10,actress,N,Ziyan Yang,1976,N,actress,"tt17425348,tt2374683,tt4539442,tt7110174"
tt4539442,Next Station I Love You,Xia yi zhan zai ai ni,2014,90,Romance,4.8,10,actor,N,Steven Ma,1971,N,"actor,soundtrack,director","tt0278818,tt9699968,tt14036890,tt0825898"
tt4539442,Next Station I Love You,Xia yi zhan zai ai ni,2014,90,Romance,4.8,10,actress,N,Makiyo Kawashima,1984,N,actress,"tt1862521,tt7367818,tt4539442,tt1379169"
tt4539442,Next Station I Love You,Xia yi zhan zai ai ni,2014,90,Romance,4.8,10,actor,N,Ching Siu-Lung,N,N,"sound_department,actor,special_effects","tt0097202,tt0118845,tt0212712,tt0104684"
tt4543804,Viaje,Viaje,2015,71,Romance,6.3,272,actress,Luciana,Kattia G. Zúñiga,N,N,"sound_department,actress,producer","tt3827464,tt6884126,tt10473920,tt2559726"
tt4543804,Viaje,Viaje,2015,71,Romance,6.3,272,actor,Taxista,Hernán Jiménez,N,N,"director,writer,editor","tt10752004,tt7364522,tt4876286,tt1466427"
tt4543804,Viaje,Viaje,2015,71,Romance,6.3,272,actor,Pedro,Fernando Bolaños,N,N,actor,"tt4543804,tt4121318,tt3317054,tt23149674"
tt4557998,Girls Like Magic,Girls Like Magic,2017,80,Romance,6.4,169,actor,Jacob,Dominic Adams,N,N,actor,"tt2226342,tt5541338,tt4557998,tt2071758"
tt4557998,Girls Like Magic,Girls Like Magic,2017,80,Romance,6.4,169,actress,Marie,Christine Garver,N,N,"actress,producer,writer","tt3501074,tt0364845,tt2467372,tt0804503"
tt4557998,Girls Like Magic,Girls Like Magic,2017,80,Romance,6.4,169,actress,Friend,Silvia Baldassini,N,N,"actress,miscellaneous,producer","tt1856010,tt4204112,tt4557998,tt11237534"
tt4557998,Girls Like Magic,Girls Like Magic,2017,80,Romance,6.4,169,actress,Jamie,Shantell Yasmine Abeydeera,N,N,"actress,producer,writer","tt10868922,tt12497998,tt7731700,tt4557998"
tt4557998,Girls Like Magic,Girls Like Magic,2017,80,Romance,6.4,169,actress,Honey,Stephanie Drake,N,N,"actress,producer,writer","tt8125416,tt6975598,tt3560148,tt0804503"
tt4580794,Coffee Ani Barach Kahi,Coffee Ani Barach Kahi,2015,100,Romance,7.2,444,actor,Anish,Bhushan Pradhan,N,N,actor,"tt4654964,tt11023422,tt11779744,tt14773818"
tt4580794,Coffee Ani Barach Kahi,Coffee Ani Barach Kahi,2015,100,Romance,7.2,444,actress,Abha (Jaai's Younger Sister),Neha Mahajan,1990,N,actress,"tt8936646,tt7212726,tt2954770,tt15554382"
tt4580794,Coffee Ani Barach Kahi,Coffee Ani Barach Kahi,2015,100,Romance,7.2,444,actor,Nikhil,Suyash Tilak,N,N,actor,"tt10885444,tt4373868,tt14123898,tt4580794"
tt4580794,Coffee Ani Barach Kahi,Coffee Ani Barach Kahi,2015,100,Romance,7.2,444,actress,Jaai,Prarthana Behere,N,N,actress,"tt7639236,tt5638474,tt4580794,tt1955036"
tt4591230,A Moment of Love,Hui dao ai kai shi de di fang,2013,94,Romance,6.6,51,actress,Ji Yaqing,Shi Shi Liu,1987,N,actress,"tt4019426,tt2475848,tt5686372,tt4303750"
tt4591230,A Moment of Love,Hui dao ai kai shi de di fang,2013,94,Romance,6.6,51,actor,Hsu Nien-Tsu,Vic Chou,1981,N,"actor,soundtrack","tt2072220,tt6912356,tt4562058,tt0885981"
tt4591230,A Moment of Love,Hui dao ai kai shi de di fang,2013,94,Romance,6.6,51,actor,Cheng Zhiyuan,Yiwei Zhou,N,N,actor,"tt1699513,tt1847713,tt6491428,tt7362036"
tt4591230,A Moment of Love,Hui dao ai kai shi de di fang,2013,94,Romance,6.6,51,actress,Vivian,Yun Liu,1982,N,actress,"tt1434423,tt11262234,tt6450032,tt8137380"
tt4596284,Akeli,Akeli,2014,165,Romance,6.4,13,actress,N,Perena Agarwal,N,N,actress,tt4596284
tt4596284,Akeli,Akeli,2014,165,Romance,6.4,13,actress,N,Nandini Ghosal,N,N,"actress,writer","tt0470251,tt1934208,tt7120588,tt5465450"
tt4596284,Akeli,Akeli,2014,165,Romance,6.4,13,actress,N,Sujata Sanghamitra,N,N,actress,"tt5605730,tt4596284,tt1965237,tt3636776"
tt4596284,Akeli,Akeli,2014,165,Romance,6.4,13,actor,N,Raj Kiran,N,N,"actor,soundtrack","tt0363666,tt0214841,tt0451970,tt0448454"
tt4596284,Akeli,Akeli,2014,165,Romance,6.4,13,actor,Avinash Shrivastav,Madhavan,1970,N,"actor,writer,producer","tt5310090,tt6466208,tt6148156,tt1187043"
tt4596284,Akeli,Akeli,2014,165,Romance,6.4,13,actor,N,Brij Gopal,N,N,actor,"tt0133024,tt0095936,tt0135515,tt0210609"
tt4596284,Akeli,Akeli,2014,165,Romance,6.4,13,actor,N,Aashish Kaul,1963,N,actor,"tt1943898,tt2812214,tt0429541,tt2801992"
tt4596284,Akeli,Akeli,2014,165,Romance,6.4,13,actor,Vipin,Shankar Mishra,N,N,actor,"tt2551378,tt0405046,tt0401916,tt4879022"
tt4602608,Kaakan,Kaakan,2015,140,Romance,8.7,98,actor,Gopi,Ashutosh Gaikwad,N,N,actor,"tt9108892,tt13781812,tt12824160,tt4602608"
tt4602608,Kaakan,Kaakan,2015,140,Romance,8.7,98,actor,Kisu,Jitendra Joshi,1978,N,"actor,producer,writer","tt6120548,tt2302945,tt1573482,tt13098894"
tt4602608,Kaakan,Kaakan,2015,140,Romance,8.7,98,actor,N,Aakash Banerjee,N,N,actor,tt4602608
tt4602608,Kaakan,Kaakan,2015,140,Romance,8.7,98,actress,Gopi's Mother,Madhavi Juvekar,N,N,actress,"tt1815726,tt11449104,tt12405230,tt4602608"
tt4607906,Romantic Schemer,Romantic Schemer,2015,84,Romance,7.1,217,actress,DebraJezebelAunty Offwithit,Diane Sorrentino,N,N,"actress,art_department","tt0361227,tt4607906,tt1465533,tt1251757"
tt4607906,Romantic Schemer,Romantic Schemer,2015,84,Romance,7.1,217,actor,LukeCliffArt,Valentine,N,N,"director,actor,writer","tt4607906,tt4861048"
tt4610308,Ishqedarriyaan,Ishqedarriyaan,2015,132,Romance,4.8,165,actor,N,Mimoh Chakraborty,1984,N,actor,"tt3080284,tt1228707,tt2941856,tt10092776"
tt4610308,Ishqedarriyaan,Ishqedarriyaan,2015,132,Romance,4.8,165,actor,N,Mohit Dutta,N,N,actor,"tt4610308,tt6168092,tt4918156,tt1492872"
tt4610308,Ishqedarriyaan,Ishqedarriyaan,2015,132,Romance,4.8,165,actor,N,Kavin Dave,1984,N,"actor,writer","tt1753640,tt2265191,tt1188996,tt2372222"
tt4610308,Ishqedarriyaan,Ishqedarriyaan,2015,132,Romance,4.8,165,actress,N,Evelyn Sharma,1986,N,actress,"tt2178470,tt5997666,tt6836936,tt0458509"
tt4610754,The Perfect Man,The Perfect Man,2015,92,Romance,6.0,9,actor,Party Goer,Ekran Mustafa,N,N,"actor,writer,casting_director","tt14146814,tt6237612,tt3171832,tt1727824"
tt4610754,The Perfect Man,The Perfect Man,2015,92,Romance,6.0,9,actor,Mark,Ashley Holland,N,N,actor,tt4610754
tt4610754,The Perfect Man,The Perfect Man,2015,92,Romance,6.0,9,actress,N,Tara Nwachukwu,N,N,actress,tt4610754
tt4610754,The Perfect Man,The Perfect Man,2015,92,Romance,6.0,9,actress,Jane,Diana Childs,N,N,"actress,writer,producer",tt4610754
tt4610754,The Perfect Man,The Perfect Man,2015,92,Romance,6.0,9,actor,Sam,Calin Drimbau,N,N,actor,tt4610754
tt4610754,The Perfect Man,The Perfect Man,2015,92,Romance,6.0,9,actress,Sarah,Laura Menendez,N,N,"actress,producer","tt6391362,tt2282390,tt5576314,tt5419450"
tt4610754,The Perfect Man,The Perfect Man,2015,92,Romance,6.0,9,actor,N,Ikenna Obi,N,N,"actor,producer","tt2802434,tt3345078,tt4610754,tt5992236"
tt4610754,The Perfect Man,The Perfect Man,2015,92,Romance,6.0,9,actor,N,Toni Adams,N,N,actor,tt4610754
tt4610754,The Perfect Man,The Perfect Man,2015,92,Romance,6.0,9,actor,Jacob,Yinka Awoni,N,N,actor,"tt8852990,tt11204260,tt8623904,tt9698480"
tt4610754,The Perfect Man,The Perfect Man,2015,92,Romance,6.0,9,actress,Rose,Daisy Nefatari,N,N,actress,"tt6299286,tt4450696,tt4610754,tt7887378"
tt4620528,Jerryy,Jerryy,2014,116,Romance,5.5,76,actor,N,Abhishek Man Sherchan,N,N,actor,tt4620528
tt4620528,Jerryy,Jerryy,2014,116,Romance,5.5,76,actress,Akansha,Anna Sharma,N,N,actress,"tt5364878,tt7254868,tt4620528"
tt4620528,Jerryy,Jerryy,2014,116,Romance,5.5,76,actress,N,Amalya Sharma,N,N,actress,tt4620528
tt4620528,Jerryy,Jerryy,2014,116,Romance,5.5,76,actor,Jerryy,Anmol K.C.,N,N,"actor,producer","tt8545214,tt0301907,tt5804178,tt8822102"
tt4634898,Udagawachô de matteteyo,Udagawachô de matteteyo,2015,65,Romance,5.8,128,actor,Yashiro Tomoya,Ryûgi Yokota,N,N,actor,"tt15761638,tt16427414,tt16427436,tt4634898"
tt4634898,Udagawachô de matteteyo,Udagawachô de matteteyo,2015,65,Romance,5.8,128,actor,Momose Keigo,Mario Kuroba,1993,N,actor,"tt14136316,tt4634898,tt5733744,tt7290716"
tt4634898,Udagawachô de matteteyo,Udagawachô de matteteyo,2015,65,Romance,5.8,128,actor,Classmate,Daiki Mihara,N,N,actor,"tt5277828,tt6960754,tt17349878,tt4634898"
tt4634898,Udagawachô de matteteyo,Udagawachô de matteteyo,2015,65,Romance,5.8,128,actress,Momose's sister,Momoka Ayukawa,N,N,actress,"tt2887954,tt10795658,tt3786488,tt2011311"
tt4648510,She Taxi,She Taxi,2015,153,Romance,3.0,120,actress,N,Sheelu Abraham,N,N,actress,"tt6426832,tt5032818,tt9878242,tt15484748"
tt4648510,She Taxi,She Taxi,2015,153,Romance,3.0,120,actress,Student,Ansiba,1992,N,actress,"tt3417422,tt12361178,tt14113634,tt5598764"
tt4648510,She Taxi,She Taxi,2015,153,Romance,3.0,120,actor,N,Anoop Menon,1976,N,"actor,writer,music_department","tt9628630,tt1305889,tt13990248,tt3506970"
tt4648510,She Taxi,She Taxi,2015,153,Romance,3.0,120,actress,N,Kavya Madhavan,1984,N,"actress,music_department,soundtrack","tt0353725,tt0928191,tt1922632,tt0266288"
tt4654776,Endendigu,Endendigu,2015,N,Romance,6.3,25,actor,N,Tabla Nani,N,N,"actor,writer","tt3103410,tt4917618,tt5995602,tt2990426"
tt4654776,Endendigu,Endendigu,2015,N,Romance,6.3,25,actor,N,Ashok,N,N,actor,"tt4597454,tt1964837,tt0245978,tt6359554"
tt4654776,Endendigu,Endendigu,2015,N,Romance,6.3,25,actor,Krishna,Ajay Rao,N,N,"actor,animation_department","tt7919994,tt3813880,tt5332192,tt5332216"
tt4654776,Endendigu,Endendigu,2015,N,Romance,6.3,25,actress,Jyothi,Radhika Pandit,1984,N,actress,"tt4306300,tt5332216,tt3015712,tt2955162"
tt4654964,Miss Match,Miss Match,2014,162,Romance,7.0,21,actor,Priya's Father,Uday Tikekar,N,N,actor,"tt2082197,tt13491110,tt9531772,tt3405236"
tt4654964,Miss Match,Miss Match,2014,162,Romance,7.0,21,actress,Priya,Mrinmai Kolwalkar,N,N,actress,"tt9648624,tt4654964,tt8351480"
tt4654964,Miss Match,Miss Match,2014,162,Romance,7.0,21,actor,Amit,Ashutosh Kulkarni,N,N,actor,"tt14052700,tt4654964,tt10016132,tt7024666"
tt4654964,Miss Match,Miss Match,2014,162,Romance,7.0,21,actor,Raj,Bhushan Pradhan,N,N,actor,"tt4654964,tt11023422,tt11779744,tt14773818"
tt4657764,You Are My Sunshine,He yi sheng xiao mo,2015,107,Romance,3.8,343,actress,Zhao Mosheng,Mi Yang,1986,N,"actress,soundtrack","tt5342650,tt8811032,tt6488862,tt4979652"
tt4657764,You Are My Sunshine,He yi sheng xiao mo,2015,107,Romance,3.8,343,actor,He Yichen,Xiaoming Huang,1977,N,"actor,soundtrack,producer","tt5684550,tt2278392,tt1434423,tt1386932"
tt4657764,You Are My Sunshine,He yi sheng xiao mo,2015,107,Romance,3.8,343,actor,Ying Hui,Dawei Tong,1979,N,"actor,producer","tt0425637,tt1410063,tt2278392,tt1326972"
tt4657764,You Are My Sunshine,He yi sheng xiao mo,2015,107,Romance,3.8,343,actress,He Yimei,Angelababy,1989,N,"actress,soundtrack","tt1628841,tt4276752,tt2296692,tt2679042"
tt4659490,Love Won't Let Me Wait,Love Won't Let Me Wait,2015,99,Romance,4.8,30,actor,Roger,Lamman Rucker,1971,N,"actor,producer,music_department","tt0906108,tt1047494,tt1289419,tt1236199"
tt4659490,Love Won't Let Me Wait,Love Won't Let Me Wait,2015,99,Romance,4.8,30,actor,Bishop Buckworth,Clifton Powell,1956,N,"actor,producer,director","tt0195945,tt0118956,tt0120812,tt0350258"
tt4659490,Love Won't Let Me Wait,Love Won't Let Me Wait,2015,99,Romance,4.8,30,actor,Mr. Johnny,Lenny Williams,N,N,actor,tt4659490
tt4659490,Love Won't Let Me Wait,Love Won't Let Me Wait,2015,99,Romance,4.8,30,actress,Aunt Willia Mae,Thea Vidale,1956,N,"actress,writer","tt0805669,tt0106151,tt0108761,tt0185103"
tt4687508,PhotoCopy,PhotoCopy,2016,136,Romance,6.5,60,actress,Aaji,Vandana Gupte,N,N,"actress,producer","tt1889554,tt1122600,tt0833441,tt6041344"
tt4687508,PhotoCopy,PhotoCopy,2016,136,Romance,6.5,60,actress,Madhu and Mala Kulkarni,Parna Pethe,N,N,actress,"tt3903480,tt11761216,tt4687508,tt7458920"
tt4687508,PhotoCopy,PhotoCopy,2016,136,Romance,6.5,60,actor,Devashish,Anshuman Joshi,N,N,"actor,director,writer","tt5494840,tt7458920,tt1830802,tt7563992"
tt4687508,PhotoCopy,PhotoCopy,2016,136,Romance,6.5,60,actor,Sameer Wankhede,Chetan Chitnis,N,N,actor,"tt6466208,tt11841094,tt10305616,tt4687508"
tt4714454,100 Poems for Stella,100 tula para kay Stella,2017,123,Romance,6.9,452,actor,Fidel,JC Santos,N,N,"actor,script_department,soundtrack","tt11697536,tt12182460,tt16306388,tt11156674"
tt4714454,100 Poems for Stella,100 tula para kay Stella,2017,123,Romance,6.9,452,actress,Stella,Bela Padilla,1991,N,"actress,writer,soundtrack","tt7967834,tt19710898,tt2995148,tt4714454"
tt4714454,100 Poems for Stella,100 tula para kay Stella,2017,123,Romance,6.9,452,actor,Fidel's Dad,Dennis Padilla,N,N,"actor,writer,soundtrack","tt5586022,tt0368323,tt7550632,tt0424213"
tt4714454,100 Poems for Stella,100 tula para kay Stella,2017,123,Romance,6.9,452,actress,Mrs. Barloza,Ana Abad Santos,N,N,"actress,producer","tt6155146,tt11247108,tt7284466,tt5573164"
tt4742556,Accidentally Engaged,Accidental Engagement,2016,86,Romance,5.8,2402,actor,Graham,Randy Wayne,1981,N,"actor,producer,production_manager","tt1723808,tt0800328,tt1270286,tt5476182"
tt4742556,Accidentally Engaged,Accidental Engagement,2016,86,Romance,5.8,2402,actor,Chas Hunter,Brant Daugherty,1985,N,"actor,miscellaneous,writer","tt2403029,tt4477536,tt1578873,tt5707802"
tt4742556,Accidentally Engaged,Accidental Engagement,2016,86,Romance,5.8,2402,actress,Maya Wilton,Lexi Atkins,1993,N,actress,"tt3181822,tt2261227,tt2784512,tt2637276"
tt4742556,Accidentally Engaged,Accidental Engagement,2016,86,Romance,5.8,2402,actress,Clarissa Byers,Lexi Giovagnoli,1991,N,"actress,producer,miscellaneous","tt11753704,tt14207306,tt7919184,tt3579698"
tt4769258,Dance with Me,Tantsuy so mnoy,2016,96,Romance,5.9,71,actress,N,Nonna Grishaeva,1971,N,"actress,soundtrack","tt0366966,tt0116704,tt1796154,tt0113857"
tt4769258,Dance with Me,Tantsuy so mnoy,2016,96,Romance,5.9,71,actress,N,Lukerya Ilyashenko,1989,N,actress,"tt21636434,tt5242684,tt8664988,tt12908084"
tt4769258,Dance with Me,Tantsuy so mnoy,2016,96,Romance,5.9,71,actor,Luka (v molodosti),Anar Khalilov,N,N,actor,"tt10988396,tt10260294,tt21339080,tt12753578"
tt4769258,Dance with Me,Tantsuy so mnoy,2016,96,Romance,5.9,71,actress,N,Aleksandra Kirshina,N,N,actress,tt4769258
tt4773218,Love You Hamesha,Love You Hamesha,2015,N,Romance,6.0,6,actor,Dinabandhu Mahapatra,Mihir Das,1959,2022,actor,"tt1966497,tt1452885,tt1435577,tt1431218"
tt4773218,Love You Hamesha,Love You Hamesha,2015,N,Romance,6.0,6,actor,Raja,Arindam Roy,N,N,"actor,producer","tt1805486,tt5236238,tt2093091,tt1399054"
tt4773218,Love You Hamesha,Love You Hamesha,2015,N,Romance,6.0,6,actress,Prya,Aanisha Aanie,N,N,actress,tt4773218
tt4773218,Love You Hamesha,Love You Hamesha,2015,N,Romance,6.0,6,actress,Khushi,Jhillik Bhattacharya,N,N,actress,"tt2961402,tt5889478,tt2928118,tt5660944"
tt4782290,Lucky Girl,Lucky Girl,2015,93,Romance,6.9,83,actress,Wedding Guest,Joycelyn Barnett,N,N,actress,tt4782290
tt4782290,Lucky Girl,Lucky Girl,2015,93,Romance,6.9,83,actor,Wedding Guest,Dimitri Soterios Bicos,N,N,actor,tt4782290
tt4782290,Lucky Girl,Lucky Girl,2015,93,Romance,6.9,83,actor,Rock Gray,Ameer Baraka,N,N,"actor,producer","tt8390918,tt2303074,tt1844624,tt0397078"
tt4782290,Lucky Girl,Lucky Girl,2015,93,Romance,6.9,83,actress,Wedding Guest,Erin Beaurem,N,N,"actress,executive",tt4782290
tt4804076,2 Premi Premache,2 Premi Premache,2015,102,Romance,5.8,13,actor,N,Arun Bakshi,N,N,"actor,music_department,soundtrack","tt0306434,tt0107986,tt0106204,tt0158417"
tt4804076,2 Premi Premache,2 Premi Premache,2015,102,Romance,5.8,13,actress,N,Girija Oak,1987,N,actress,"tt18080088,tt0986264,tt8047762,tt15134202"
tt4804076,2 Premi Premache,2 Premi Premache,2015,102,Romance,5.8,13,actress,N,Preeti Arora,N,N,"actress,music_department","tt1616157,tt0437182,tt4804076,tt1513700"
tt4804076,2 Premi Premache,2 Premi Premache,2015,102,Romance,5.8,13,actor,Yash,Swapnil Joshi,1977,N,"actor,producer,soundtrack","tt0268085,tt5648016,tt1292703,tt7626364"
tt4804076,2 Premi Premache,2 Premi Premache,2015,102,Romance,5.8,13,actress,N,Anjana Mumtaz,1941,N,actress,"tt0106724,tt0069751,tt0242504,tt0242856"
tt4819470,Forever Young,Zhi zi hua kai,2015,107,Romance,2.9,171,actor,Kang Jian,Tianhao Du,N,N,actor,"tt12373412,tt5599016,tt10368960,tt4819470"
tt4819470,Forever Young,Zhi zi hua kai,2015,107,Romance,2.9,171,actress,Xia Jingjing,Yuxi Zhang,N,N,actress,"tt8200770,tt12228014,tt15295120,tt10261710"
tt4819470,Forever Young,Zhi zi hua kai,2015,107,Romance,2.9,171,actor,Xu Nuo,Yifeng Li,1987,N,"actor,soundtrack","tt7946836,tt7232860,tt4701702,tt6284026"
tt4819470,Forever Young,Zhi zi hua kai,2015,107,Romance,2.9,171,actress,Yan Xi,Huiwen Zhang,1993,N,actress,"tt5896962,tt4819470,tt14344724,tt3125472"
tt4819470,Forever Young,Zhi zi hua kai,2015,107,Romance,2.9,171,actress,Chen Jiamiao,Yi Song,1989,N,actress,"tt5154296,tt11273352,tt9085276,tt12477660"
tt4819470,Forever Young,Zhi zi hua kai,2015,107,Romance,2.9,171,actress,Gao Meixue,Hsin Ai Lee,1990,N,actress,"tt4819470,tt6353308,tt6491428,tt2901548"
tt4819470,Forever Young,Zhi zi hua kai,2015,107,Romance,2.9,171,actor,Si Wen,Youshuo Wang,N,N,actor,"tt4819470,tt17075994,tt11230856,tt10478558"
tt4819470,Forever Young,Zhi zi hua kai,2015,107,Romance,2.9,171,actor,Zhang Zaichang,Daxun Wei,1989,N,"actor,soundtrack","tt6971018,tt9283920,tt10219674,tt6409450"
tt4819470,Forever Young,Zhi zi hua kai,2015,107,Romance,2.9,171,actor,An Di,Jinfu Jiang,1991,N,actor,"tt12643676,tt3013126,tt3236906,tt4819470"
tt4819604,Cities in Love,Lian ai zhong de cheng shi,2015,117,Romance,5.0,88,actor,(segment Paris),Xuan Huang,1985,N,actor,"tt5686372,tt6654316,tt6491428,tt3469964"
tt4819604,Cities in Love,Lian ai zhong de cheng shi,2015,117,Romance,5.0,88,actor,(segment Hokkaido),Hsiao-chuan Chang,1983,N,"actor,art_department","tt2319760,tt0885520,tt3091254,tt21968992"
tt4819604,Cities in Love,Lian ai zhong de cheng shi,2015,117,Romance,5.0,88,actress,(segment Italy),Baihe Bai,1984,N,"actress,producer,soundtrack","tt3781476,tt5596352,tt2115388,tt4819514"
tt4819604,Cities in Love,Lian ai zhong de cheng shi,2015,117,Romance,5.0,88,actor,(segment Prague),Kai-Yuan Cheng,1996,N,actor,"tt3824950,tt4819604,tt3415554,tt6797204"
tt4834850,Romance Complicated,Romance Complicated,2016,150,Romance,6.6,222,actress,Shweta Patel,Shweta Dhasmana,N,N,actress,tt4834850
tt4834850,Romance Complicated,Romance Complicated,2016,150,Romance,6.6,222,actor,Paresh,Haresh Daghiya,N,N,actor,"tt6111144,tt6395306,tt4834850,tt18561466"
tt4834850,Romance Complicated,Romance Complicated,2016,150,Romance,6.6,222,actor,Aarsh Malhotra,Dhwani Gautam,1985,N,"actor,director,producer","tt15554486,tt23151532,tt16751916,tt22804610"
tt4834850,Romance Complicated,Romance Complicated,2016,150,Romance,6.6,222,actor,Aaditya Kapoor,Umang Acharya,N,N,actor,"tt4455796,tt14484692,tt14484644,tt4834850"
tt4838340,The Beloved,Chong sheng ai ren,2015,89,Romance,5.5,20,actor,Cheng Feng,Joe Cheng Yuan Chang,1982,N,"actor,soundtrack","tt1556143,tt1293316,tt6284094,tt1856983"
tt4838340,The Beloved,Chong sheng ai ren,2015,89,Romance,5.5,20,actor,N,Kim Bum,1989,N,actor,"tt1361356,tt2806646,tt2709764,tt1370334"
tt4838340,The Beloved,Chong sheng ai ren,2015,89,Romance,5.5,20,actor,Lin Qiang,Toby Lee,1987,N,actor,"tt11872728,tt11024384,tt4703714,tt6054290"
tt4838340,The Beloved,Chong sheng ai ren,2015,89,Romance,5.5,20,actress,Su Ying,Likun Wang,1985,N,"actress,soundtrack","tt4074958,tt8810398,tt2463998,tt10409112"
tt4840680,Tsûgaku densha,Tsûgaku densha,2015,N,Romance,5.5,37,actress,N,Airi Kido,N,N,"actress,composer","tt3324406,tt3108158,tt5094726,tt6721358"
tt4840680,Tsûgaku densha,Tsûgaku densha,2015,N,Romance,5.5,37,actress,Yuka,Izumi Fujimoto,1991,N,actress,"tt5741848,tt10380168,tt4456372,tt2740072"
tt4840680,Tsûgaku densha,Tsûgaku densha,2015,N,Romance,5.5,37,actor,Haru,Yûdai Chiba,1989,N,actor,"tt1869453,tt1764632,tt2399525,tt2210717"
tt4840680,Tsûgaku densha,Tsûgaku densha,2015,N,Romance,5.5,37,actress,Yuna,Airi Matsui,1996,N,actress,"tt11840954,tt8696314,tt2365173,tt10385034"
tt4840680,Tsûgaku densha,Tsûgaku densha,2015,N,Romance,5.5,37,actress,kawaii Nana,Nanami Abe,N,N,actress,"tt4195368,tt4840680,tt3757900,tt9038304"
tt4840680,Tsûgaku densha,Tsûgaku densha,2015,N,Romance,5.5,37,actor,N,Eiji Akaso,1994,N,actor,"tt6982472,tt9724114,tt7472924,tt5776052"
tt4840680,Tsûgaku densha,Tsûgaku densha,2015,N,Romance,5.5,37,actress,N,Maria Fuji,N,N,actress,"tt2367211,tt4840680"
tt4846952,Angrej,Angrej,2015,130,Romance,8.5,3465,actor,Angrej 'Geja',Amrinder Gill,1976,N,"actor,music_department,soundtrack","tt8749962,tt6882872,tt10623524,tt4846952"
tt4846952,Angrej,Angrej,2015,130,Romance,8.5,3465,actress,Dhann Kaur,Sargun Mehta,1988,N,"actress,producer,writer","tt6882872,tt4846952,tt5569468,tt8665634"
